bid_id,bidder_id,auction,merchandise,device,time,country,ip,url
2389985,759b348d21e1f20ce55471813acba5ebm43ch,fdxvu,sporting goods,phone4,9632000263157894,bd,57.101.190.69,vasstdc27m7nks3
3739072,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,nbkld,mobile,phone35,9638506578947368,np,160.4.49.216,h5v0yp5l7jqfnnr
4132879,2240c4ebe5702228bbd2bb3b988de7086zge8,0rl6i,mobile,phone49,9640748105263157,th,240.254.136.117,bd1ssszz6mhz4km
5600248,6ad02f04938d953509e1aad5dadc60db70e95,p1lop,home goods,phone837,9697384105263157,us,162.0.144.177,vasstdc27m7nks3
5502197,759b348d21e1f20ce55471813acba5ebm43ch,zx9r0,sporting goods,phone258,9696591052631578,ng,104.59.69.46,cthd8ykii8im7c2
752685,aa5f360084278b35d746fa6af3a7a1a5ra3xe,r1wfm,home goods,phone83,9763698105263157,vn,39.102.97.218,5aldwhe07zd8dcn
4973245,515bb85c48da210ccad07654eb75e38cdizay,opnq4,jewelry,phone83,9644489789473684,ng,236.63.15.129,2xblszpq76hpgp5
5570679,a001bbf3f13ad19c448314bb0036a80f0a9cb,epfro,mobile,phone618,9697079210526315,es,131.106.172.96,jyuiz9dfopfe2w7
3967505,0b3d5f829d18ba30d967fceecb58821c3oeqa,obbny,office equipment,phone76,9640019473684210,in,96.90.66.107,v4lctpdw2i0rj9v
6595674,66bb4d936cd2df2fb91200c082bc9051gigr8,qvhei,home goods,phone4,9703464368421052,ng,155.184.236.45,vasstdc27m7nks3
1776638,4cdf0aaf5ef5d0cce46d10a864661e38u9bsn,dvwey,mobile,phone167,9769040947368421,us,231.63.201.73,vasstdc27m7nks3
7367808,7607c4efa792a69e2a8949ccafcbef103squn,rimjm,mobile,phone245,9707721105263157,az,52.152.219.231,aipaa6wmj59tepy
3230589,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,58iku,sporting goods,phone76,9636236105263157,vn,193.242.123.69,vasstdc27m7nks3
4811858,847a25d4a60ebcc054d1e260c9dfe3225o6n0,jqx39,jewelry,phone93,9643708842105263,us,22.161.198.83,7c8bd7kxolkrusu
6518929,21b9c0aeb6ed37736d266482b7994af95x9wm,m8hhx,home goods,phone28,9703023947368421,mx,146.183.135.94,rujlufnq6mfjjm8
3988295,626159dd6f2228ede002d9f9340f75b7puk8d,obbny,jewelry,phone125,9640129052631578,pk,44.10.71.133,00zm2u62576il3t
7649971,514d8bd71a1bcce21f2137998fba94c33dzt6,9223u,mobile,phone6,9709194052631578,ru,174.77.249.121,vasstdc27m7nks3
3308884,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,uu6z3,sporting goods,phone256,9636514526315789,in,177.197.42.205,q2yakyg25ljip6w
7424197,197e90906939267ace2422e78e8e83889znqp,9ul86,home goods,phone588,9708038263157894,ng,105.144.126.10,vasstdc27m7nks3
7105190,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone479,9705728105263157,uz,218.42.119.42,vasstdc27m7nks3
2875405,eac12cd01a0f645de698e35ea7e5202d2gq9y,at9zh,jewelry,phone76,9634320842105263,id,113.236.115.37,vasstdc27m7nks3
1541143,5fcec311d29fdcdc8f1b662eb2068997xt2oc,s8oy9,sporting goods,phone4,9768333105263157,my,188.109.66.234,vasstdc27m7nks3
2505566,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,5ko0v,sporting goods,phone258,9632312684210526,ng,142.153.188.47,vasstdc27m7nks3
1056626,8e2f86f54b3a2ae6307ef2641ef4085b674qp,jefix,mobile,phone159,9764832052631578,id,78.177.183.67,vasstdc27m7nks3
58025,aa5f360084278b35d746fa6af3a7a1a5ra3xe,h1ko2,home goods,phone7,9759412315789473,tr,255.157.169.2,ql7ud4k071yv0az
1103019,e04644596675b4ffba4785f146944dc0z2uvh,kze2z,jewelry,phone110,9765176631578947,au,8.116.0.253,yi7sktpt5zsuuhk
3907298,142b7bc80a4a0600a863678be108b523uxtgx,hlvw6,mobile,phone97,9639698789473684,my,136.111.77.221,g0ibgcftra9bwuq
7472789,7ce96f7c03bc5c25a234245cc3fb80c2giol2,jqx39,mobile,phone98,9708317210526315,in,189.204.167.53,vasstdc27m7nks3
440827,ae8c2afa894b72e9f05e4ae7af27ef9bp21j8,jefix,home goods,phone63,9761771789473684,tm,174.178.169.65,vasstdc27m7nks3
5992868,52399ce43b0c0aa63c6cc2a1b5fb79d8e8yxp,cpztg,mobile,phone1,9699972578947368,in,98.243.89.78,22gqqmoixowr9v5
1802759,e646db4cf8584cc9607fa26470fd0297vz3hn,uuik1,sporting goods,phone46,9769147421052631,br,42.136.35.113,ciq3ghrew9uvapc
4883080,0a0e1973ea3cba47f33b0166e9abbb4c5ndpa,3wbwg,sporting goods,phone4,9644075157894736,cm,50.0.84.108,vasstdc27m7nks3
5150597,759b348d21e1f20ce55471813acba5ebm43ch,krsba,sporting goods,phone139,9645257368421052,za,47.168.47.39,vasstdc27m7nks3
1400976,c709b6c05ebd88124fe639a70103c8aerho8s,7mkw3,home goods,phone76,9767516315789473,tr,46.57.174.183,vasstdc27m7nks3
4544375,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,vpso8,mobile,phone129,9641966578947368,om,54.49.231.152,vasstdc27m7nks3
1248308,56b55e6ab49a4cbe7c76a2bbca804089pjq0g,6enkh,jewelry,phone164,9766526210526315,my,198.239.206.208,b74pnur158pj7nc
535255,6127ca0d14aa64b8d6613200afdb42678ed2e,nczd0,sporting goods,phone56,9762309157894736,th,79.138.254.100,vasstdc27m7nks3
2712860,cb705744a588c18087921e74e68cfa10oev6i,6pucm,mobile,phone358,9633120526315789,in,89.189.64.172,2ce6qqqb9mfuewx
5545531,1919932e0d49e693beacb6b55e9089cexudz0,opnq4,sporting goods,phone46,9696866210526315,ee,246.206.27.57,8cc3s606hso3x17
971794,f4ad276544656ed2182af92e3b88dfba8l3l9,jkyzt,jewelry,phone91,9764433842105263,id,193.137.59.252,fjg7rf3m8dd1eg3
2665396,e5a4fc3686b9c236344eeffd05d74ac2v5q3e,4dy5b,sporting goods,phone20,9632903842105263,vn,166.51.52.136,flfymnmm1qcn3me
2154264,d89c763e86253e52094e79eb72e40b70ftwb8,xh5yo,jewelry,phone4,9771737105263157,eg,179.113.91.166,vasstdc27m7nks3
7246100,f1f0c3fd6ee296b8b2f659af6a502272u394t,2xtpx,mobile,phone7176,9706974421052631,th,5.197.49.74,vasstdc27m7nks3
3118310,677fd2404de8807846d52924a83c9834hfdyx,jqx39,jewelry,phone4,9635718789473684,in,210.54.226.234,vasstdc27m7nks3
7483454,7e309c6a76895cd92f846558500b3fa72ympz,9hxy0,office equipment,phone263,9708374105263157,vn,146.230.64.2,vasstdc27m7nks3
6072311,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,4d838,mobile,phone50,9700271789473684,dk,72.228.61.230,vasstdc27m7nks3
3508544,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,gxnxo,sporting goods,phone11,9637120263157894,ng,224.130.156.216,u72r91nx5mq6s30
2016783,d47110cdd3eeb1ec25659f4285730e0a28ofd,46i7t,jewelry,phone91,9770827736842105,tr,34.176.171.60,d0khmpdw7oaetg8
4041972,13b022681839a351f07d017c0edd9ed6ao2w5,enf1x,jewelry,phone514,9640381736842105,ng,85.178.85.141,yndjrq6qtufi2c0
5000175,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,6onv4,mobile,phone167,9644611368421052,sn,89.26.180.2,vasstdc27m7nks3
7432085,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone3447,9708085842105263,kr,139.110.218.33,vasstdc27m7nks3
5740740,a4a030fc415f812f04b2a8260345223afqlvc,rqxa0,jewelry,phone4,9698479631578947,id,138.240.120.124,vasstdc27m7nks3
1346759,aa5f360084278b35d746fa6af3a7a1a5ra3xe,iq5be,home goods,phone25,9767171631578947,vn,253.173.250.231,vasstdc27m7nks3
2247964,46a28eaed47c29b4fd148a50cde44840u0bsn,a1nxv,mobile,phone115,9772298684210526,es,104.21.51.189,vasstdc27m7nks3
5901746,2240c4ebe5702228bbd2bb3b988de7086zge8,y8j2s,mobile,phone46,9699494631578947,au,24.135.72.156,vasstdc27m7nks3
2214181,a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,0xo1d,mobile,phone0,9772103105263157,na,234.136.46.183,vasstdc27m7nks3
2989833,2d2839fa92d1c8e94bdeb1fbb9e62149x6xc5,n2eh8,mobile,phone892,9635045473684210,id,184.184.226.55,p32q6cwethj39pl
2360255,9e468f3b669e6876e929e2f420b5a804py61v,1ly3m,home goods,phone142,9631945263157894,in,64.242.245.99,sd37fzexffvstzg
7214265,6b531ceeec5892121e04dcc6f89b10a70yqoq,jqx39,home goods,phone4,9706693578947368,vn,54.43.195.16,vasstdc27m7nks3
4917980,9328bc6389d718c41e33c4cefe7b9c15k1tau,jqx39,home goods,phone163,9644243157894736,eg,209.149.236.107,vasstdc27m7nks3
5457181,dc590b0e061dae3fbee53d414abad997ku14d,7us95,home goods,phone161,9696366368421052,dz,63.238.142.156,xosquuqcro853d7
4679078,8c33cf751b05ca6a9d886a379a84a2ees9jlu,s3k40,mobile,phone1522,9642739105263157,ca,199.75.88.104,vasstdc27m7nks3
7004538,4fb5f15ddb3ef9f9f913cbc94737d5e5dvkej,x36iy,mobile,phone25,9705250684210526,in,190.88.100.87,d4ivwpnvxvqrzth
5065751,05068af5ba4645de987789f5a3248cd1a9nft,yo1by,sporting goods,phone28,9644906105263157,uk,59.231.161.140,1vh5tl72iu3g4kr
1221039,6b767bf6bfe5042728ec346263d82c8b673qh,d165x,mobile,phone224,9766327684210526,us,91.117.186.2,vasstdc27m7nks3
7035816,66bb4d936cd2df2fb91200c082bc9051gigr8,9ul86,home goods,phone4,9705381578947368,gh,106.25.22.211,vasstdc27m7nks3
1055792,de55942423fb03bfc82c1ecbbb685fb1effg6,im3yk,mobile,phone76,9764826842105263,ph,201.86.59.176,vasstdc27m7nks3
7355409,626159dd6f2228ede002d9f9340f75b7puk8d,5umtc,jewelry,phone91,9707651157894736,az,116.104.239.69,cs4ktciemdq9tk5
3624087,759b348d21e1f20ce55471813acba5ebm43ch,rcsi0,sporting goods,phone169,9637612105263157,ir,159.106.215.52,4i00ai7t7cdkm0u
1445494,72cde6abfb9a10eb2d608667a65d11afa8g2v,7ff32,sporting goods,phone2,9767787421052631,pa,200.99.36.106,nbkicbj5ofu49yh
6822600,626159dd6f2228ede002d9f9340f75b7puk8d,436hc,jewelry,phone101,9704638631578947,uz,55.165.193.191,o23tv6fcm581235
2764485,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,um00q,mobile,phone262,9633437578947368,si,155.35.98.150,vasstdc27m7nks3
2041996,a58ace8b671a7531c88814bc86b2a34cf0crb,b3hju,sporting goods,phone57,9771004947368421,za,149.247.222.82,2isu6hkxiucunev
668245,0d8f88a469b37c741cb4dc02c39f9cd6kegig,89klp,office equipment,phone139,9763176157894736,sv,247.49.41.5,vasstdc27m7nks3
5754732,810ef44671565213729b65a33380f723s5shv,22t0t,mobile,phone1034,9698579105263157,th,5.191.35.221,yfejwp1vrjp5bqa
3388754,7264bde42ef4fe3fa19cc7c6d64696cf7pqtd,yb37a,jewelry,phone125,9636720947368421,in,18.117.50.162,b7455gpah4t0wlj
3219428,31a73539583230480189cc651fbbb1fagz0q1,95unh,home goods,phone53,9636192315789473,mx,152.166.242.194,g558r7k1szf9zj3
4932429,13b022681839a351f07d017c0edd9ed6ao2w5,4m8bu,jewelry,phone102,9644309526315789,ke,56.4.45.79,bauhzlzao3cpq1v
5220449,2b13a870a46975494b749feea0c5c7ed170ll,cxlov,jewelry,phone107,9645547736842105,in,193.71.201.32,8w1kegjkmlj7stu
5787827,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,xsj5g,sporting goods,phone1225,9698801947368421,us,118.216.198.17,y2ijj3diyf4xcz3
126577,aa5f360084278b35d746fa6af3a7a1a5ra3xe,ve6a9,home goods,phone52,9759620263157894,in,141.163.134.10,vasstdc27m7nks3
5209982,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,9u5up,sporting goods,phone258,9645504736842105,ke,176.191.21.138,vasstdc27m7nks3
6597693,71d55247ed5b261503e1ff90c2a243c0b8dq0,1l3p3,sporting goods,phone33,9703474894736842,sd,217.108.172.244,vasstdc27m7nks3
7212884,38d9e2e83f25229bd75bfcdc39d776baz5zu2,snp74,home goods,phone5,9706680631578947,in,245.94.9.206,vasstdc27m7nks3
4487280,6df6ba59d12b939569dda48913fb574dn56qs,jnf2o,sporting goods,phone46,9641755421052631,tr,200.210.227.238,vasstdc27m7nks3
760997,b18ba7c81bd39eb7c09ca653600132f4b45g8,xfc2b,mobile,phone59,9763742526315789,in,98.222.92.209,x0k9bqaedjfa05q
3111677,434d20a5df404871cfaa7270148fbef2q7208,z6se8,home goods,phone4,9635687052631578,vn,134.135.216.34,7ievdpddy6g2lye
6381469,9655ccc7c0c193f1549475f02c54dce45kjw7,xsj5g,sporting goods,phone1174,9701977631578947,us,163.74.87.187,vasstdc27m7nks3
3353112,047558bebab9292a5d4c85d6ee768784j2hdd,jqx39,jewelry,phone57,9636619315789473,in,147.109.70.181,bjnzud13v4t8hx7
3296863,759b348d21e1f20ce55471813acba5ebm43ch,3iith,sporting goods,phone106,9636491000000000,bd,45.241.77.85,0byq60uw6d4nu12
7228821,d4bd412590f5106b9d887a43c51b254eldo4f,r5uk2,jewelry,phone361,9706825684210526,my,115.219.126.52,auwnprdw69w3zzf
5652111,d112c73df1d5492c37861070d78306393j780,g8ril,sporting goods,phone335,9697853736842105,in,173.130.44.210,9c0wcjvzdw1za20
6939973,b5911ad047be676af7cfe760a4cb8e82oqywv,k7a1o,clothing,phone20,9705018473684210,in,44.110.233.133,vgnggs5o0hlgr80
3806608,626159dd6f2228ede002d9f9340f75b7puk8d,aqnq0,jewelry,phone65,9639062631578947,ru,235.137.191.120,sk37qi4h31pu803
1390493,bc6c5eefd539e199952520ed7933a81fd8tpd,i6t2q,mobile,phone75,9767450368421052,in,3.39.89.174,1sw0svcscoip9hh
981175,9791702a487aaf4d60eb0357a5ee8d1292mg5,3t7s9,mobile,phone903,9764470315789473,uk,92.109.108.95,iteb9oro2rfj6t4
751370,6c8ffec692e88d81e1b18d47818abb04v6llr,fte90,home goods,phone4,9763690947368421,id,93.82.160.29,vasstdc27m7nks3
5278201,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,uvnl7,sporting goods,phone229,9695741894736842,gh,13.31.35.207,7zyltxp0hh36vpp
1916106,037d9f10da403d8d5f94b6e2957a3702f6x07,vfdz9,home goods,phone62,9769912526315789,th,33.210.238.0,drl5avvddmxk8ow
700307,b95dfc89719b287d7fdfa25a54ca9dfbxldxj,ewuji,office equipment,phone36,9763384631578947,vn,2.174.203.245,vasstdc27m7nks3
4718228,9196288f121946095e5c402fd326109827t0a,47xug,mobile,phone224,9643068578947368,us,10.69.195.142,vasstdc27m7nks3
5739793,626159dd6f2228ede002d9f9340f75b7puk8d,r9bkk,jewelry,phone5,9698472578947368,az,225.77.122.77,vasstdc27m7nks3
1515415,ffbc0fdfbf19a8a9116b68714138f2902cc13,i6t2q,mobile,phone152,9768188052631578,in,193.218.92.1,zh2f7mirco1kaen
5702680,66bb4d936cd2df2fb91200c082bc9051gigr8,bqcl3,home goods,phone4,9698226368421052,lk,148.34.185.214,vasstdc27m7nks3
6851770,66bb4d936cd2df2fb91200c082bc9051gigr8,no958,home goods,phone139,9704740789473684,ng,233.52.113.219,v9rwlbbyyxus28j
6058337,66bb4d936cd2df2fb91200c082bc9051gigr8,v772u,home goods,phone919,9700227315789473,us,13.31.35.207,7zyltxp0hh36vpp
3462782,3a5420301c0dacbc5675f6f09aac0143tuodl,jqx39,jewelry,phone1,9636959789473684,in,58.240.127.202,2ss96rb6ugwkb98
6573800,2240c4ebe5702228bbd2bb3b988de7086zge8,h1a1o,mobile,phone90,9703343684210526,au,33.227.83.74,vasstdc27m7nks3
6013436,9309a2e925b68b5160d2323b50919889etibv,ltjov,office equipment,phone536,9700076368421052,in,66.82.181.183,2t1o6rz1nwgfcj3
4480038,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,du967,mobile,phone124,9641730105263157,tr,155.184.58.119,vasstdc27m7nks3
2433953,7188dec1b560385b0826f78e7608fdfeai9fm,9mmob,mobile,phone4,9632105315789473,vn,195.96.192.191,vasstdc27m7nks3
5694440,c2294751630e49a4e594dfd89383b271qzp0m,v0evf,mobile,phone49,9698165368421052,my,174.218.165.123,lffjh5of9xj30eq
5796654,9655ccc7c0c193f1549475f02c54dce45kjw7,xsj5g,sporting goods,phone2139,9698858736842105,us,150.127.192.247,vasstdc27m7nks3
6764766,ac2d643e0c0d3bfe8e54e5a961c6cfdb5xn9v,1l3p3,furniture,phone241,9704360578947368,eg,56.64.226.162,vasstdc27m7nks3
6192261,4f532f604c53034fe8e40d8674d0746el7zei,557vg,jewelry,phone3,9700704105263157,in,77.131.68.22,c6gyq2x8zxurou5
2543296,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,uvnl7,sporting goods,phone76,9632434947368421,ng,196.68.127.152,dm2kl4djy6pwox5
1576129,c709b6c05ebd88124fe639a70103c8aerho8s,a2q5w,home goods,phone133,9768438473684210,tr,148.248.186.155,7x4psm5np19ax8w
607902,fb81da0790d821a22617d748d0226540ylrj6,07axb,office equipment,phone26,9762790631578947,in,93.206.191.5,2g4z10wabwmedla
4182010,6bdb40330295fb3abd4647808c319d29pb29n,h23sy,sporting goods,phone981,9640936684210526,br,230.178.127.172,vasstdc27m7nks3
248269,6b09f3376045ebad1504abe3b05c9c943aezq,t97fv,jewelry,phone379,9760106105263157,ng,59.201.69.17,vasstdc27m7nks3
1112929,aa5f360084278b35d746fa6af3a7a1a5ra3xe,2uu2n,home goods,phone373,9765268105263157,dz,202.221.167.207,vasstdc27m7nks3
5551104,9655ccc7c0c193f1549475f02c54dce45kjw7,jqx39,sporting goods,phone278,9696907736842105,il,36.220.171.214,vasstdc27m7nks3
4967255,ab536d878cbf7fd8347859dcec97ca2a9oz07,jqx39,jewelry,phone26,9644463052631578,in,186.131.148.122,vasstdc27m7nks3
4715050,197e90906939267ace2422e78e8e83889znqp,l960x,home goods,phone189,9643043421052631,vn,65.71.247.238,vasstdc27m7nks3
804592,7d86f52432f3646571209c948933846cp1qyl,za24u,mobile,phone122,9763893894736842,th,195.136.49.14,vasstdc27m7nks3
6040268,6713e820273f591bdff7d26a48ee30c5k4iii,4s3gk,jewelry,phone4,9700176578947368,in,136.88.58.13,vasstdc27m7nks3
7082395,31a73539583230480189cc651fbbb1fagz0q1,nrtf5,home goods,phone2,9705604526315789,za,3.80.197.253,qwbihbeotor99hq
3188414,76218e14c379c12d599dae9e1c00b61a3i5b2,ql1ht,sporting goods,phone5,9636064157894736,et,9.108.109.239,vasstdc27m7nks3
1901442,78a1b6274a28a1855788702d59793c18872nv,nu2xo,mobile,phone1845,9769771157894736,us,16.2.12.58,vasstdc27m7nks3
2800491,3350dc181383b032a6542a61c67713f9lmevm,b3crj,mobile,phone435,9633733631578947,sn,85.4.161.66,g0yj0ufrfxhdlen
5033122,76c85d6bf559bc0323bbe1639d233e88nxy36,v1zxa,jewelry,phone17,9644761368421052,in,168.28.107.145,x0eroa9payy8lvj
6986761,93e3c34171ab65e0b031dc67461e48b478u36,zxtzp,jewelry,phone4,9705184789473684,id,170.95.215.24,g70dnjlc7etqfqo
7651200,66bb4d936cd2df2fb91200c082bc9051gigr8,brqtp,home goods,phone187,9709199789473684,vn,64.206.250.27,8rkswxjko11d73a
1587937,a945c65b19da56d0c7358d8858fe14e8ulfel,cjl9d,mobile,phone4,9768469368421052,pk,215.24.26.111,vasstdc27m7nks3
955838,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,w152e,jewelry,phone4,9764373052631578,in,132.87.20.10,vasstdc27m7nks3
598420,8e46e0478d1fda88696becb31ff7978am9gxx,jefix,sporting goods,phone1958,9762730947368421,kr,65.19.249.78,vasstdc27m7nks3
6058626,17eeec8676ad56bfead1a9406277f41cnev3n,xscbv,mobile,phone440,9700228105263157,bd,57.101.190.69,70hgiv64rk1x3vc
4729890,ff74c92e8503ad93ac6c51695b373e644hzbn,aeeog,mobile,phone19,9643160421052631,uk,44.40.164.178,3c91aw7iijowwti
2690140,d588f4c51e67a340d1991a8130ee0b56hy0r0,du967,sporting goods,phone135,9633012631578947,tr,65.163.234.91,vwjvx8n5d6yjwlj
5491352,32ecf3f8df9a62e3f0ccf44b7c86457473nz3,gxzl1,jewelry,phone65,9696532526315789,tr,173.163.131.9,lffjh5of9xj30eq
3156686,2106dd7866abbfb4e7c68067d7eb9bebflq5d,ogjtl,jewelry,phone45,9635911631578947,za,89.110.232.182,rnvmiron11xrm89
21430,e3d0a636bf384a7ea8909f392891f37emm7zb,dh2js,mobile,phone142,9759310105263157,pk,46.177.208.73,3v6wnfv47x343pz
2256423,0870fb7e5701f3ba56762b03e157afdc1yw7u,j30m8,sporting goods,phone47,9772352368421052,id,6.91.238.119,99b46yz0oxzux8y
4937649,759b348d21e1f20ce55471813acba5ebm43ch,enf1x,sporting goods,phone4,9644332421052631,zw,223.91.194.16,vasstdc27m7nks3
6228482,66bb4d936cd2df2fb91200c082bc9051gigr8,no958,home goods,phone24,9700859789473684,tz,223.26.166.120,3j8m6pl39rusvim
4237379,759b348d21e1f20ce55471813acba5ebm43ch,0izsa,sporting goods,phone149,9641083526315789,lb,52.135.4.133,uxx09vynk1kmx2w
3041506,535ed161b4c9960a71ccd53128df4766ddyq6,47xug,mobile,phone224,9635325210526315,us,10.69.195.142,vasstdc27m7nks3
469869,3a92527f2308e7f746cd6c270be2c2a62nbi2,k3qaa,jewelry,phone237,9761929473684210,in,57.1.103.167,yqgli0qknfhgmba
4379246,197e90906939267ace2422e78e8e83889znqp,r7p60,home goods,phone656,9641423315789473,id,181.222.88.209,vasstdc27m7nks3
2984393,6713e820273f591bdff7d26a48ee30c5k4iii,4s9ut,jewelry,phone61,9635017473684210,in,62.132.89.253,m4lyyzl6wc6v5wy
1822109,6c8ffec692e88d81e1b18d47818abb04v6llr,blkjh,home goods,phone25,9769237315789473,ng,202.115.203.241,g2sohb92odayedy
2783224,6056cc81b7b0f4af70e7b520ece25ee7t9d8x,47xug,mobile,phone37,9633585947368421,us,167.4.85.251,48pg3hb8feu2vei
741973,aa5f360084278b35d746fa6af3a7a1a5ra3xe,h1ko2,home goods,phone106,9763638894736842,tr,152.90.86.115,vasstdc27m7nks3
490754,ab7ca72b2babe5c89184cce26625a48dvlebr,1z4m8,home goods,phone185,9762040263157894,in,100.123.168.196,c308pb0eyc7f7iv
4529108,3350dc181383b032a6542a61c67713f9lmevm,oifwx,mobile,phone87,9641908684210526,ro,69.87.4.106,ubp0btkrgtscitb
1879821,e3d0a636bf384a7ea8909f392891f37emm7zb,el52b,mobile,phone26,9769592421052631,ir,44.207.134.107,jyhkrtq2yekerlc
5884625,b53b678016f0d522dc48b24919be07bf5my0n,2br3z,jewelry,phone20,9699396105263157,my,204.112.55.114,owu4pva8nxkkrcz
2741625,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,du967,sporting goods,phone149,9633280473684210,tr,253.254.130.118,04c9qclucp9dfpp
1498275,6a5a9104808bf7946a21160fc40c0451i6mse,82rui,books and music,phone4,9768090000000000,lk,123.232.186.169,vasstdc27m7nks3
1068638,9b7ff1238a5ca561ab22ca7b6d7a56e0bsxml,txzgg,mobile,phone373,9764906578947368,eg,162.56.250.244,8tam9hvqyv55p8i
185317,e1dab1cacb09b523cfcc9922270947f8xdjbx,2uu2n,computers,phone1144,9759829000000000,gh,121.99.12.117,vasstdc27m7nks3
2187332,a945c65b19da56d0c7358d8858fe14e8ulfel,4c4py,mobile,phone4,9771942000000000,vn,170.182.74.30,vasstdc27m7nks3
2327163,99ca795998fb781a42d85f1abeb50482yzffz,jefix,mobile,phone168,9772756368421052,ae,240.240.61.164,hsxfa9rd6ff41z1
4325344,c37ca24bf25c6e8255cecf9786eef49bcx4is,jqx39,mobile,phone101,9641285736842105,cr,86.4.84.194,vasstdc27m7nks3
5759481,325a517e04cb5584a2f6d4bca797999cudcgu,cc5fs,jewelry,phone33,9698611421052631,us,24.242.239.239,hpz1zf1fvzd9h6o
1949847,6c8ffec692e88d81e1b18d47818abb04v6llr,0s731,home goods,phone365,9770263052631578,id,24.27.106.167,y1648rwxyypclv6
2368571,89404a8072c45e5e9efa4d8dacb668abbau9n,w3fy7,mobile,phone57,9631960157894736,in,153.185.117.219,6gklfk9xbuth8ic
6985612,0a39721ba697f341aae5915f25a440050er1r,2br3z,jewelry,phone659,9705180526315789,my,192.42.227.110,toedo9d502zqsar
1692790,8e46e0478d1fda88696becb31ff7978am9gxx,dkzaj,sporting goods,phone411,9768757368421052,us,177.114.225.41,vasstdc27m7nks3
6593866,1c1f3fb65a9725bb52b7a12eeb462fa38kq4g,56eak,jewelry,phone93,9703454736842105,in,183.93.13.35,i9ubbhyi6imxot4
7107253,0ea62aaa9c3ffcc6db584cb69c1f6c4bcripp,zumuj,mobile,phone53,9705739578947368,ua,173.5.134.238,im9q6wsdmjfyghk
7586610,ae45f9b94d86f931c84c94f3975e3d7bkv2r0,bqcl3,office equipment,phone163,9708902789473684,lk,38.1.233.161,vasstdc27m7nks3
3247619,63aab72306a30e7c067a08c6fadd24a1lsb2j,7ds39,sporting goods,phone25,9636301473684210,in,70.187.230.171,gv0o7kdh910poti
4683630,514d8bd71a1bcce21f2137998fba94c33dzt6,nj84k,mobile,phone101,9642781000000000,ke,169.172.229.79,yw21nhsyex92dd8
237037,7fe34a652dab73b90d39f3d965cdb09b5jnh9,azymu,sporting goods,phone46,9760051052631578,de,30.41.5.128,vasstdc27m7nks3
4552865,b0b56e596e7beadec1ed96f60b573e45o7vnr,c338m,office equipment,phone290,9642000052631578,us,128.59.117.159,dd2ukf389nse693
6487571,1fbd6eb9b1839d1239db26d84ab0b131bo7a8,bosow,sporting goods,phone65,9702835315789473,id,62.202.204.56,61qxx6uecgu4vil
2332463,e8291466de91b0eb4e1515143c7f74dexy2yr,x0bn4,mobile,phone233,9772784526315789,ru,149.59.251.191,vasstdc27m7nks3
912105,097ac653dca3fe0ba83d24ebd1fd23b28ztxe,47jkp,mobile,phone246,9764217315789473,za,50.214.135.235,t902hqu64zp13v7
6817768,06a58d4af0fe7ee15324b0e921e8de1260vef,jqx39,mobile,phone65,9704615210526315,in,194.122.124.254,vasstdc27m7nks3
2201712,b95dfc89719b287d7fdfa25a54ca9dfbxldxj,ielks,office equipment,phone4,9772028157894736,vn,193.62.43.26,vasstdc27m7nks3
3863807,6713e820273f591bdff7d26a48ee30c5k4iii,5s5ou,jewelry,phone1096,9639440947368421,ro,25.1.25.157,92es5tvoych8p5h
6760476,626159dd6f2228ede002d9f9340f75b7puk8d,5umtc,jewelry,phone87,9704339631578947,az,56.36.102.152,uj2ws48ir53a7r2
1064993,e8291466de91b0eb4e1515143c7f74dexy2yr,2uu2n,mobile,phone22,9764881473684210,dz,110.242.134.183,vasstdc27m7nks3
778714,f211ff014ed43c9054916f97d6187108mpxr6,diwoh,mobile,phone101,9763823315789473,in,113.36.1.239,gqexa05o06v1c93
5762882,f52c1d81038319775ee3e99ed0ecbf827xfoq,tt5kr,sporting goods,phone4,9698634526315789,in,18.90.191.234,vasstdc27m7nks3
